datetime_utc,Qh,Qle,Qtau,Ustar,Rho_air,Wind_vel,Wind_W_std,Cd,qc_tot,qc_tot_noCd,qc_tot_ext,qc_tot_noCd_ext
2023-12-29 06:00:00,7.052115508596485,10.946184223,0.0646464847380816,0.2258703,1.268582,1.841967,0.4072071,0.01503677034473673,1,1,1,1
2023-12-29 06:30:00,58.83213133985509,4.978625654,0.0397366212010109,0.1772779,1.265872,2.075391,0.449878,0.0072964118310975806,1,1,1,1
2023-12-29 07:00:00,-4.485017534582072,-0.15715501187,0.0384591829185048,0.1745842,1.263309,1.977433,0.261792,0.007794824101384197,1,1,1,1
2023-12-29 07:30:00,6.581634175988412,7.495374451,0.0467489647696798,0.1926623,1.260981,2.394763,0.3157539,0.006472445498763128,1,1,1,1
2023-12-29 08:00:00,-1.4026703188897498,6.953290204,0.048065988893007,0.1953015,1.261744,2.286268,0.3474216,0.007297210632626268,1,1,1,1
2023-12-29 08:30:00,-0.3960341552358995,2.6149280530000003,0.0478464708326576,0.1948105,1.262331,2.498608,0.2295981,0.006078948578143049,1,1,1,1
2023-12-29 09:00:00,-5.025262188611436,-0.2425023621599999,0.0234596723656697,0.1363457,1.263532,3.005305,0.2381972,0.002058286303228372,1,1,1,1
2023-12-29 09:30:00,0.6338814924045274,-0.012152754158,0.0201717991750034,0.1263615,1.264909,3.152326,0.1988699,0.0016068202535930302,1,1,1,1
2023-12-29 10:00:00,-2.1484202825074807,1.1371836916,0.0096082247659611,0.08718581,1.265542,3.414198,0.1506318,0.0006521000090513043,1,1,1,1
2023-12-29 10:30:00,-3.4233387665642656,2.0729323414,0.0319270011952624,0.1588258,1.267181,2.692609,0.1369583,0.003479329160300192,1,1,1,1
2023-12-29 11:00:00,-4.244859078262423,2.72886611,0.0093103426963469,0.08576303,1.267269,1.984347,0.09835077,0.0018679489135045662,1,1,1,1
2023-12-29 11:30:00,-1.1530648501126337,0.3607277334,0.0037996896595398,0.05478301,1.267539,1.987813,0.04717982,0.0007595226470246749,1,1,1,1
2023-12-29 12:00:00,-0.0474621954699488,0.3458607889999999,0.0058806228701804,0.0681469,1.267737,2.340843,0.05760296,0.0008475154732592328,1,1,1,1
2023-12-29 12:30:00,-2.385619113022861,0.10002446879,0.0092903979358502,0.08560551,1.269179,2.890157,0.0738146,0.0008773251258098259,1,1,1,1
2023-12-29 13:00:00,-0.4713202833503266,0.6403835509999999,0.0080782978872316,0.07976935,1.270986,1.893705,0.09023366,0.0017743833546023245,1,1,1,1
2023-12-29 13:30:00,-2.357206438854353,0.6268003699,0.0125036336339906,0.09920257,1.271984,2.029078,0.1052473,0.002390277715315915,1,1,1,1
2023-12-29 14:00:00,-1.1339348515699306,-1.0938025961,0.0376477637661354,0.172162,1.271616,2.419865,0.08997574,0.00506165245465905,1,1,1,1
2023-12-29 14:30:00,0.4529940470573435,0.2429606704099999,0.005742866342681,0.06724536,1.27143,1.850379,0.07263961,0.0013206972207773953,1,1,1,1
2023-12-29 15:00:00,-1.6381480353228617,0.5379983633000001,0.0094705260799416,0.08629823,1.273069,1.867092,0.08475509,0.002136349682119443,1,1,1,1
2023-12-29 15:30:00,11.051142563396684,-0.4123166107,0.0466534167301054,0.1914375,1.274423,1.956346,0.1021141,0.00957552721370536,1,1,1,1
2023-12-29 16:00:00,-3.8359805140283623,0.7145357,0.0144945690200621,0.1067585,1.273161,2.01596,0.07000577,0.002804407402631341,1,1,1,1
2023-12-29 16:30:00,0.3346251632301276,1.8065365757000005,0.0218294311520399,0.1309377,1.274595,2.00114,0.1240155,0.00428128826071473,1,1,1,1
2023-12-29 17:00:00,1.6776118559136677,1.2094393323,0.0245012200045761,0.1388294,1.272581,1.724897,0.06752081,0.006477934608594415,1,1,1,1
2023-12-29 17:30:00,2.303587174865128,2.1266325629,0.0023112915372197,0.04261334,1.27406,0.7359031,0.06150224,0.003353126095905028,1,1,1,1
2023-12-29 18:00:00,-5.490028700536431,1.6187159774999995,0.0060587793295502,0.06898107,1.274524,1.25782,0.06557538,0.0030076192883961507,1,1,1,1
2023-12-29 18:30:00,-2.726159352131584,-0.3354093601,0.0008935120682266,0.02649922,1.273693,0.9297084,0.0768043,0.0008124051573462312,1,1,1,1
2023-12-29 19:00:00,9.108036728077376,7.952464714,0.0209384023344996,0.1282422,1.274341,0.6605113,0.1146144,0.03769653354519771,1,1,1,1
2023-12-29 19:30:00,0.0849103145357472,0.4727765349999999,0.0022036966255767,0.04161505,1.273702,1.054792,0.05954557,0.0015565647351049852,1,1,1,1
2023-12-29 20:00:00,0.7981917865491011,0.22337904089,0.0101362267548748,0.08928274,1.272831,0.6641778,0.2007883,0.018070339379425364,1,1,1,1
2023-12-29 20:30:00,4.596618452936837,2.4562741168,0.0225237514230657,0.133082,1.273014,0.7115096,0.1721392,0.03498461586146569,1,1,1,1
2023-12-29 21:00:00,3.1320777016005428,0.3109315729,0.0046643169742572,0.06051483,1.274999,0.2456257,0.08676994,0.0606982296413465,1,1,1,1
2023-12-29 21:30:00,-1.2217411804562774,0.11356438259,0.0206208414582768,0.1273071,1.273671,1.361235,0.2785394,0.008746595375593845,1,1,1,1
2023-12-29 22:00:00,7.633861568955194,10.70598068,0.0287266762211492,0.1501121,1.275888,0.7774127,0.1326364,0.0372844841668825,1,1,1,1
2023-12-29 22:30:00,3.5970170783890425,-1.6991498882,0.0141660627648739,0.105263,1.279086,1.474611,0.09473405,0.00509561430399131,1,1,0,1
2023-12-29 23:00:00,-14.83394183365599,-4.7689618220000005,0.0436526158515088,0.1847771,1.278637,0.319796,0.07404838,0.3338491223863641,0,1,0,1
2023-12-29 23:30:00,-6.248682513285552,-1.958505589,0.0088616136787288,0.08320379,1.280122,1.294267,0.1116509,0.004132743602291595,1,1,1,1
2023-12-30 00:00:00,,,,0.09511593,,0.6319966,0.1924621,0.0226504603682341,1,1,1,1
2023-12-30 00:30:00,-2.604288604742204,-4.047916019,0.0051500594462067,0.06326924,1.286755,0.4888447,0.04134247,0.016751103168169752,1,1,1,1
2023-12-30 01:00:00,50.1269581445502,-5.762789194,0.0290521247322275,0.1499555,1.292404,0.8483568,0.08406277,0.031244077611187922,1,1,1,1
2023-12-30 01:30:00,-6.849220095060312,1.9650079389,0.0095506162759077,0.08547165,1.307761,0.8300841,0.1239007,0.010602297480610227,1,1,1,1
2023-12-30 02:00:00,62.49114739929164,37.97423362,0.0091883909768632,0.08440951,1.290542,1.224407,0.1134265,0.004752598764053545,1,1,1,1
2023-12-30 02:30:00,3.581721241309647,-0.3879553701,0.0040378293359529,0.05603849,1.287205,1.356039,0.07293595,0.001707766493850159,1,1,1,1
2023-12-30 03:00:00,15.539995846225477,1.1185627462,0.0220857841333532,0.1309875,1.288642,1.878518,0.1571064,0.004862157076873111,1,1,1,1
2023-12-30 03:30:00,-0.0903680782241033,-1.7059160936,0.0200170219078488,0.1243887,1.295018,1.487546,0.1887553,0.006992316033927556,1,1,1,1
2023-12-30 04:00:00,-45.17893858428464,-2.4357406567,0.0350390247339986,0.1651856,1.285536,2.390787,0.1594004,0.004773782180003087,1,1,1,1
2023-12-30 04:30:00,27.44906037970299,-9.231588659,0.0501749933984491,0.1980622,1.280505,2.131013,0.1982376,0.008638354035616977,1,1,1,1
2023-12-30 05:00:00,9.101740889162611,9.526681649,0.0314720596122234,0.1569558,1.279152,1.26347,0.2628253,0.01543209431331709,1,1,1,1
2023-12-30 05:30:00,-51.7793754336339,16.862199683,0.0549962854143413,0.2078996,1.27406,1.651859,0.4194469,0.015840225493806728,1,1,1,1
2023-12-30 06:00:00,41.1145690937906,14.31017178,0.1285277404421912,0.3187047,1.267013,1.520562,0.5218504,0.04393075532806511,1,1,1,1
2023-12-30 06:30:00,56.64921989358952,9.892337853,0.0868266386838588,0.2622669,1.263953,1.887623,0.4509289,0.01930440609452394,1,1,1,1
2023-12-30 07:00:00,-0.8389752908916925,0.4272290733,0.078024995423556,0.2490512,1.259608,2.893199,0.3184522,0.007410041915781135,1,1,1,1
2023-12-30 07:30:00,4.578787742499888,0.8675236207,0.0151530374509736,0.1099455,1.255257,3.137492,0.185,0.0012279753898038167,1,1,1,1
2023-12-30 08:00:00,-7.453145083071371,0.6287361439,0.0253677636418767,0.1423876,1.252953,4.507115,0.1898387,0.0009980379629088779,1,1,1,1
2023-12-30 08:30:00,-8.470751385781098,1.3355537579,0.0387247238185833,0.1760301,1.251439,4.991302,0.2313847,0.0012437874656310458,1,1,1,1
2023-12-30 09:00:00,-36.95357786158147,6.176347051,0.0733132586543639,0.2423116,1.250325,5.29481,0.2453496,0.0020943422294253423,1,1,1,1
2023-12-30 09:30:00,-15.985242787252911,3.2304541650000003,0.0396595128340511,0.1786149,1.244758,6.549985,0.2459475,0.0007436263300370964,1,1,1,1
2023-12-30 10:00:00,-1.1942309541484817,0.6433582404000001,0.0275441835895526,0.148906,1.243867,5.777516,0.3821072,0.0006642660877081026,1,1,1,1
2023-12-30 10:30:00,-41.45913087272551,1.4669723042999998,0.0468497376201801,0.1935438,1.252344,4.288384,0.2351197,0.0020369069655434544,1,1,1,1
2023-12-30 11:00:00,8.018901853543804,4.504133433,0.0649222150781019,0.2267948,1.263778,4.281285,0.244742,0.0028061953907851963,1,1,1,1
2023-12-30 11:30:00,-44.13558950184096,-0.06831499007,0.0471623229121242,0.1933598,1.263009,4.597597,0.182118,0.0017687667878589983,1,1,1,1
2023-12-30 12:00:00,-7.187285152435327,1.1956915854,0.0163285210135484,0.1145993,1.244835,6.464181,0.1359771,0.00031429459540237276,1,1,1,1
2023-12-30 12:30:00,-4.940306084476198,-1.8767816625,0.004661268018806,0.06113343,1.248585,7.319208,0.1630789,6.97636746625894e-05,1,1,0,0
2023-12-30 13:00:00,-37.321212047649055,19.531982169,0.0772569749819965,0.2491217,1.245831,10.23179,0.2875133,0.0005928159523118854,0,0,0,0
2023-12-30 13:30:00,-40.66488947669478,14.617764768,0.0837889011488722,0.2595561,1.244458,9.762342,0.4807606,0.0007068942415710238,1,1,1,1
2023-12-30 14:00:00,-23.18591170317345,5.110185757,0.0625140169073229,0.2240489,1.246012,8.156918,0.5564643,0.0007544551703683229,1,1,0,0
2023-12-30 14:30:00,-57.50361235266314,8.253492577,0.4875828827790702,0.6255729,1.246553,8.525514,0.8432882,0.005384119737282004,0,0,0,0
2023-12-30 15:00:00,-38.0918513057771,6.437508974,0.1630324324794302,0.3617591,1.246327,9.146371,0.5008639,0.0015643765675110537,1,1,1,1
2023-12-30 15:30:00,-24.42405843805241,7.941170198000001,0.1537783335023292,0.3510299,1.248543,8.775796,0.4019094,0.0015999823150434286,1,1,1,1
2023-12-30 16:00:00,-4.888826513643658,14.016922026999998,0.3869013826818887,0.5562094,1.251116,8.684914,0.7710894,0.00410152727356667,1,1,0,0
2023-12-30 16:30:00,-84.79767216875298,27.82792672,0.7748682937185662,0.7858804,1.255054,7.660728,0.8760902,0.010523805908083952,0,0,0,0
2023-12-30 17:00:00,-53.3343528343257,5.808970158999999,0.3218290006661939,0.5062338,1.256143,9.941477,0.8373359,0.0025929876778871754,1,1,1,1
2023-12-30 17:30:00,-31.584114703075777,7.228285157999999,0.2895136838324268,0.4798772,1.257526,10.60364,0.8576571,0.0020480958746967805,1,1,1,1
2023-12-30 18:00:00,-50.37126885320933,10.03508743,0.5677500661344901,0.671358,1.259954,9.696207,1.014361,0.0047940723048964145,1,1,1,1
2023-12-30 18:30:00,-46.86171996547736,6.681101372,0.4814592187425675,0.617608,1.262509,7.873775,0.8366926,0.006152616207128068,1,1,1,1
2023-12-30 19:00:00,-35.07674411093007,14.248469609,0.6790227711313518,0.7330871,1.263716,6.500964,1.009489,0.012716149717895345,1,1,1,1
2023-12-30 19:30:00,-46.729944003467466,5.768819105,0.5634709407946664,0.6674533,1.264986,6.745275,0.9967881,0.009791347152580312,1,1,1,1
2023-12-30 20:00:00,-25.57101448660724,6.868533815,0.305127536573003,0.4907184,1.267258,5.038126,0.7461882,0.009486950527449987,1,1,1,1
2023-12-30 20:30:00,-20.03413641010457,3.523823966,0.2522287620554544,0.4457697,1.269462,4.805911,0.6963258,0.008603390636830705,1,1,1,1
2023-12-30 21:00:00,-69.12719737059265,7.6688163,0.5861653863525105,0.6789507,1.271732,4.879167,0.921096,0.01936355595157982,1,1,0,0
2023-12-30 21:30:00,-39.31583393016282,1.3635014325,1.0647785589527288,0.9145539,1.273226,2.80426,1.020233,0.10636091324789018,0,0,0,0
2023-12-30 22:00:00,-58.30414680129962,8.541435208,0.7716569123482876,0.7779907,1.275091,3.090515,1.012045,0.06337049498901864,0,0,0,0
2023-12-30 22:30:00,-18.783945586137666,8.264674548,0.4443136360778955,0.5895774,1.278417,2.691106,0.8172255,0.04799765790611123,1,1,1,1
2023-12-30 23:00:00,-61.80419927727508,11.503734654,0.6218668817730872,0.6969683,1.280342,3.057575,0.8820421,0.051960319615227596,1,1,0,0
2023-12-30 23:30:00,-107.37984528702276,19.894444596,0.9458274043919278,0.8596876,1.279867,4.634366,1.084568,0.034411267254968944,0,0,0,0
2023-12-31 00:00:00,-76.322496085568,15.318144808,0.7606729272716741,0.769967,1.283183,4.541252,0.9877406,0.02874703250416653,1,1,1,1
2023-12-31 00:30:00,-61.04075578882989,11.637873288000002,1.0594514847537289,0.9072306,1.287297,3.417032,1.047599,0.07049158705088646,1,1,1,1
2023-12-31 01:00:00,-21.231680044130176,13.42956968,1.088634336450737,0.9197307,1.287006,3.021716,1.102207,0.09264331313656575,1,1,0,0
2023-12-31 01:30:00,24.60752153567824,5.760120626999999,1.544134232662464,1.09622,1.28498,3.241251,1.282643,0.11438527353440131,0,0,0,0
2023-12-31 02:00:00,39.449489059048965,2.4729390301,1.324916916219249,1.015453,1.284917,3.214085,1.198115,0.09981709768731027,0,0,0,0
2023-12-31 02:30:00,82.52907971843236,8.963101307,0.6069621755760797,0.6873671,1.284678,4.495125,1.009027,0.023382661171246495,1,1,1,1
2023-12-31 03:00:00,62.35822260397476,9.656771164,0.8796475660785813,0.8282076,1.282453,4.950041,1.212255,0.027993733945274744,1,1,1,1
2023-12-31 03:30:00,75.2464044232409,7.946962514000001,0.8012308918795256,0.7903196,1.282833,3.31152,1.056944,0.05695747662369163,1,1,0,0
2023-12-31 04:00:00,94.17740402286296,18.173746592,1.70160057446241,1.152985,1.280046,5.772015,1.390481,0.039901793109923665,0,0,0,0
2023-12-31 04:30:00,95.36186832507138,21.228740601,0.9048421421207016,0.8407381,1.28018,4.371851,1.266297,0.03698203061270758,1,1,1,1
2023-12-31 05:00:00,59.95536580764824,13.230775194,0.4380529384120698,0.5851057,1.279632,3.99606,0.8905731,0.02143900655302996,1,1,1,1
2023-12-31 05:30:00,109.56883595220144,18.620030034,0.899539177258331,0.8388536,1.278443,1.9297,0.8366745,0.18896995152340426,1,1,1,1
2023-12-31 06:00:00,92.41084225375036,17.647638733,0.66258610604613,0.7199867,1.278267,1.078605,0.7463524,0.4455783588659113,1,1,1,1
2023-12-31 06:30:00,46.17679818291392,9.512798598,0.1064400233272039,0.2887396,1.276776,1.7923,0.5668156,0.025953222583832352,1,1,1,1
2023-12-31 07:00:00,16.005277170989512,7.95975763,0.194390642315414,0.390239,1.276549,1.577279,0.4981565,0.06121308928352495,1,1,1,1
2023-12-31 07:30:00,-2.6979486121043963,4.295462498,0.1238955039563405,0.3118761,1.273863,1.471032,0.4148411,0.04494899118158702,1,1,1,1
2023-12-31 08:00:00,-7.09063244765898,4.402907959,0.0516194783006068,0.2013898,1.27283,2.194341,0.3446421,0.008422998158788154,1,1,1,1
2023-12-31 08:30:00,6.824245434736556,7.090087401,0.0818503748842237,0.2538696,1.270099,2.900103,0.4220259,0.007662924600678665,1,1,1,1
2023-12-31 09:00:00,-3.185739938346922,1.9863574753,0.0474322129895635,0.1932744,1.269944,2.079373,0.3639128,0.00863940565678666,1,1,1,1
2023-12-31 09:30:00,-6.500946184466771,2.335636381,0.1392399887921074,0.3311191,1.270169,2.059669,0.3359252,0.025844825303607342,1,1,1,1
2023-12-31 10:00:00,-25.69234889765327,5.34273624,0.1181078787204565,0.3047035,1.272358,2.506432,0.4510101,0.014778931370521785,1,1,1,1
2023-12-31 10:30:00,6.187868217642497,-0.3270290093,0.1353283822397916,0.3256676,1.276314,2.457652,0.4955109,0.01755934583512508,1,1,1,1
2023-12-31 11:00:00,-0.0278838114762452,0.03381146918,0.0044788883560532,0.0591947,1.278599,3.098424,0.08229048,0.0003649925095046032,1,1,1,1
2023-12-31 11:30:00,-0.9387310096565346,0.19465603128,0.0026778006118394,0.04573341,1.280694,3.601656,0.06047165,0.00016123625740122383,1,1,1,1
2023-12-31 12:00:00,-0.5516299446987234,0.2627185454,0.0026971121490437,0.04587821,1.281787,3.442589,0.08599985,0.00017759984257862576,1,1,1,1
2023-12-31 12:30:00,-4.512196782618879,1.2585674756999998,0.0128236873963218,0.1000613,1.281113,4.139626,0.1304846,0.0005842652676786529,1,1,1,1
2023-12-31 13:00:00,-4.578204772282208,1.5040231187000002,0.0103323022562282,0.08980046,1.281569,4.433656,0.1417235,0.0004102354010526845,1,1,1,1
2023-12-31 13:30:00,-19.507144595504883,3.567181302,0.0610139421607666,0.2180323,1.283867,3.750182,0.2411932,0.0033801578535719488,1,1,1,1
2023-12-31 14:00:00,-1.4066258064563777,0.017114065389,0.0170223228090037,0.1150801,1.285798,3.422697,0.08561438,0.001130481742567401,1,1,1,1
2023-12-31 14:30:00,3.75000462636522,4.296410377,0.0321854416124736,0.1581916,1.286619,3.442571,0.08122651,0.0021115483261900134,1,1,1,1
2023-12-31 15:00:00,1.2446933359950796,-6.707401888,0.0341263534550697,0.1628047,1.288142,3.302844,0.2029014,0.002429728531973617,1,1,1,1
2023-12-31 15:30:00,-8.552682811823152,-1.7687344609,0.0136055817582743,0.1027266,1.290006,4.402286,0.1960659,0.0005445143396679189,1,1,1,1
2023-12-31 16:00:00,-10.420056293880611,-5.194957152,0.0301586262358695,0.152942,1.290286,4.647722,0.2640277,0.0010828623247179535,1,1,1,1
2023-12-31 16:30:00,-7.596541577144209,-1.7667341611000005,0.029145280217029,0.1502177,1.292565,3.117557,0.2034402,0.0023217390768837933,1,1,1,1
2023-12-31 17:00:00,-3.3377502956076173,-0.7875333874,0.0051654321625707,0.06322771,1.293105,2.898029,0.1291973,0.00047600273849644336,1,1,1,1
2023-12-31 17:30:00,-0.4352229127132128,-0.22350168993,0.0022935490172233,0.04211547,1.294141,2.738169,0.09629784,0.00023657170764635008,1,1,1,1
2023-12-31 18:00:00,-4.273390325781998,-1.2588861031,0.0038578814264121,0.05458023,1.296079,3.425569,0.06597744,0.0002538664344101675,1,1,1,1
2023-12-31 18:30:00,-5.033618380109422,-0.8204738082999999,0.0143235165331499,0.1050825,1.298169,3.224222,0.0861409,0.0010622113042106749,1,1,1,1
2023-12-31 19:00:00,-0.6225979165803319,0.5268278969000001,0.0080440732293392,0.0786887,1.300087,3.415855,0.09486222,0.0005306716499685968,1,1,1,1
2023-12-31 19:30:00,-4.312725481762833,0.09671879705,0.0190521140553863,0.1210576,1.300916,4.359478,0.09733074,0.0007711078753533366,1,1,1,1
2023-12-31 20:00:00,-5.566363417231484,7.880060763999999,0.0159364155253206,0.1107253,1.300614,4.176484,0.1312759,0.0007028652746207777,1,1,1,1
2023-12-31 20:30:00,-9.304176306667774,-6.884772808,0.0043886115038053,0.05811172,1.300056,3.284572,0.09591611,0.00031301841443201125,1,1,1,1
2023-12-31 21:00:00,-5.358815533610688,-6.202912673,0.0087247157568619,0.08186624,1.301878,2.969646,0.1011739,0.0007599767830131392,1,1,1,1
2023-12-31 21:30:00,,,,0.02844186,,3.101283,0.07819406,8.41072031897154e-05,1,1,1,1
2023-12-31 22:00:00,,,,0.06776793,,2.988331,0.06527359,0.0005142698219959229,1,1,1,1
2023-12-31 22:30:00,,,,0.03131317,,2.740214,0.05779267,0.00013058253938850637,1,1,1,1
2023-12-31 23:00:00,,,,0.05501788,,1.317509,0.08957139,0.0017438154546163458,1,1,1,1
2023-12-31 23:30:00,,,,0.09892241,,1.100931,0.1497286,0.008073636182368926,1,1,1,1
2024-01-01 00:00:00,,,,0.09083334,,0.9053597,0.1175077,0.010065798900359206,1,1,1,1
2024-01-01 00:30:00,,,,0.07381495,,1.500755,0.1126705,0.002419184893654446,1,1,1,1
2024-01-01 01:00:00,,,,0.03405552,,1.818319,0.06981876,0.0003507800441417485,1,1,1,1
2024-01-01 01:30:00,-3.023605169212076,1.2637122827999998,0.0036873128970954,0.05304769,1.311228,1.439488,0.07391153,0.0013580534286237718,1,1,1,1
2024-01-01 02:00:00,0.5607383760404542,-1.9466235881,0.0049080747885583,0.0611321,1.314359,1.438222,0.08454962,0.0018067030356583307,1,1,1,1
2024-01-01 02:30:00,9.45162848081757,1.626057663,0.0193168136191946,0.1212448,1.31515,1.613122,0.2510071,0.005649263270917713,1,1,1,1
2024-01-01 03:00:00,5.202346464779266,14.502711265,0.0848493354255661,0.2544789,1.311345,1.891252,0.3470364,0.01810525963371993,1,1,1,1
2024-01-01 03:30:00,-16.901233662570657,28.2067782,0.1654301287766039,0.3558419,1.307639,1.690563,0.4160136,0.04430486826313068,1,1,1,1
2024-01-01 04:00:00,54.10432046702975,38.58885437,0.17498525051987,0.3669301,1.300798,2.303528,0.5540192,0.02537345967215701,1,1,1,1
2024-01-01 04:30:00,23.01087527351345,21.582389504,0.2000029108174509,0.3932492,1.294309,2.641407,0.6035758,0.0221648627673163,1,1,1,1
2024-01-01 05:00:00,58.94099341973893,44.84900743,0.2250907584537085,0.4177139,1.291191,1.834959,0.6724001,0.05182092068692612,1,1,1,1
2024-01-01 05:30:00,-41.33241719065978,12.019803499,0.192776169147595,0.387505,1.285044,2.63656,0.5597024,0.021601270891824956,1,1,1,1
2024-01-01 06:00:00,36.96972662766311,16.402428348,0.2344789357761499,0.4283523,1.279168,2.057732,0.5463918,0.043333581377306224,1,1,1,1
2024-01-01 06:30:00,26.2480644010462,7.130013365000001,0.0553119009225318,0.2083376,1.275632,1.18683,0.4281614,0.030814724021277252,1,1,1,1
2024-01-01 07:00:00,10.149916678470808,5.097540701,0.0186802987513635,0.1212433,1.272069,1.345995,0.3878139,0.008113880435740378,1,1,1,1
2024-01-01 07:30:00,14.671056325236169,9.042960738,0.0512811256371052,0.2009436,1.271476,2.640954,0.4767981,0.0057893083779558445,1,1,1,1
2024-01-01 08:00:00,9.005679579947198,0.3920294991,0.0231990407884057,0.1351508,1.271627,3.154577,0.359952,0.001835502483363141,1,1,1,1
2024-01-01 08:30:00,-2.5586053007558607,1.9050124503,0.044851540255579,0.1879447,1.271279,2.783627,0.2801355,0.004558669273923371,1,1,1,1
2024-01-01 09:00:00,-2.9382549233976207,1.4908245914,0.0475673529771915,0.1935007,1.271932,2.908798,0.2783713,0.004425251469994748,1,1,1,1
2024-01-01 09:30:00,-2.630744677450126,0.23829512994,0.0285680349669496,0.149866,1.273439,2.652092,0.2107268,0.0031932216186488583,1,1,1,1
2024-01-01 10:00:00,-2.7391121601028576,0.2507820227,0.0139859588746506,0.1048273,1.274199,2.56291,0.1493264,0.0016729466388015345,1,1,1,1
2024-01-01 10:30:00,-0.2154627136577664,1.2895135992,0.0130772896607927,0.1013246,1.275168,2.102887,0.1420576,0.00232165628199761,1,1,1,1
2024-01-01 11:00:00,-1.6649165463596003,0.7389024428,0.0072931715333721,0.07563605,1.276245,3.343265,0.1659312,0.0005118186146108254,1,1,1,1
2024-01-01 11:30:00,-5.821466129871618,0.2833227838,0.0137988599696813,0.1039888,1.277424,4.103426,0.1884405,0.000642214225745344,1,1,1,1
2024-01-01 12:00:00,-7.046819393380997,0.14343019914,0.0107269519060611,0.09163193,1.278887,3.536012,0.1907887,0.0006715312191763528,1,1,1,1
2024-01-01 12:30:00,-0.5015762894409116,-0.08254968167,0.0154343493179895,0.1099294,1.278552,4.943834,0.1230267,0.0004944244684075513,1,1,1,1
2024-01-01 13:00:00,2.407707764958936,0.9765164504,0.007483114971224,0.07652239,1.279256,4.838868,0.1049356,0.000250086069683455,1,1,1,1
2024-01-01 13:30:00,-3.668754997845957,0.15294522863,0.0093196150572919,0.08537458,1.279925,4.597755,0.1042146,0.0003447986126147315,1,1,1,1
2024-01-01 14:00:00,-0.4888350386942281,1.7808115398,0.0099757825483283,0.08822861,1.282711,3.704165,0.07733357,0.0005673332361725877,1,1,1,1
2024-01-01 14:30:00,-2.5220218270795955,-7.185588086,0.0634386987346747,0.2223193,1.284574,3.940409,0.1119045,0.003183257184979318,1,1,1,1
2024-01-01 15:00:00,8.846981417189003,6.090742823,0.0237963607627095,0.1361808,1.284252,4.522273,0.1155614,0.0009068139861342544,1,1,1,1
2024-01-01 15:30:00,4.545062260056633,-0.5598916171,0.0212128344208511,0.1285685,1.284405,5.257536,0.1076531,0.0005980047640748379,1,1,1,1
2024-01-01 16:00:00,-10.304666136564377,0.5320930021,0.0256541981377978,0.1412678,1.286498,5.224785,0.1616914,0.0007310540978033017,1,1,1,1
2024-01-01 16:30:00,1.6428414618837957,2.5962881,0.0063775996608253,0.07042799,1.286721,5.47792,0.1243919,0.00016529480969371905,1,1,1,1
2024-01-01 17:00:00,-1.0405900439646951,-2.0697738285,0.0079855654035074,0.07880289,1.286894,5.367726,0.1192671,0.00021552795707616336,1,1,1,1
2024-01-01 17:30:00,-1.9977935638984852,-2.505011604,0.0060122648880309,0.06830488,1.289303,4.720977,0.07271159,0.00020933396338941734,1,1,1,1
2024-01-01 18:00:00,-1.3696736892276389,1.2053549492,0.0062631697040882,0.06971619,1.289384,4.739346,0.0632176,0.0002163866472371774,1,1,1,1
2024-01-01 18:30:00,-0.8731554744594602,-0.7817528261,0.0025958435842244,0.04495629,1.28544,5.259977,0.07142733,7.304882553670301e-05,1,1,1,1
2024-01-01 19:00:00,-2.717605079623265,-1.129961804,0.0164255813435368,0.1132252,1.282445,6.32032,0.07143348,0.00032092833157900796,1,1,1,1
2024-01-01 19:30:00,-26.51234845089229,-3.503523349,0.0127376490462376,0.09965409,1.283784,5.929555,0.1353282,0.0002824529089948547,1,1,1,1
2024-01-01 20:00:00,-3.5169020233095645,1.2364611367,0.0163564361977593,0.1128487,1.285507,5.947518,0.07645825,0.0003600158245679585,1,1,1,1
2024-01-01 20:30:00,-9.142476192914907,-0.11019043355,0.0258162274422062,0.1418411,1.284363,6.536122,0.1720269,0.0004709381586616065,1,1,1,1
2024-01-01 21:00:00,-5.028450552479851,1.3274452658,0.0066912174621515,0.07211362,1.287735,5.936392,0.2063548,0.00014756706916851825,1,1,1,1
2024-01-01 21:30:00,-0.0974787295406943,-0.13028854458,0.0042395230812648,0.05744851,1.285645,6.224566,0.1404833,8.518034328800525e-05,1,1,1,1
2024-01-01 22:00:00,-4.249223681688092,1.2676773682,0.0521430457832023,0.2018282,1.2811,6.867768,0.1523761,0.0008636394303529642,1,1,1,1
2024-01-01 22:30:00,2.9695182441480035,-0.7893333571000001,0.0074904459910711,0.07653265,1.279942,6.279875,0.1177878,0.00014852224465561353,1,1,1,1
2024-01-01 23:00:00,-8.523875330826334,1.6423994471,0.0067764762993544,0.07272533,1.282396,5.953166,0.08401329,0.00014923662391713903,1,1,1,1
2024-01-01 23:30:00,8.92925060052723,0.4640400418,0.0174116028310803,0.1164211,1.285673,4.85696,0.08943092,0.0005745586179723541,1,1,1,1
2024-01-02 00:00:00,5.672827081896405,-2.2586318415,0.0046647771111873,0.0603135,1.283304,5.294343,0.1476136,0.00012977914673599164,1,1,1,1
2024-01-02 00:30:00,-20.660615989180037,4.223271133,0.0330985844515558,0.1601717,1.291088,3.823748,0.1494357,0.0017546602770322083,1,1,1,1
2024-01-02 01:00:00,-9.530725391354604,4.866188197,0.0112606062889756,0.09339081,1.291968,2.970385,0.116828,0.0009885139400066004,1,1,1,1
